phone_id,model,url,display_ratio,display_area_cm2,resolution,screen_size,ppi,os,chipset,ram,storage,battery,status_code,error_message
1,11 Lite 5G NE,https://www.gsmarena.com/xiaomi_11_lite_5g_ne-11101.php,20:9,103.58,1080x2400,"6.55""",,,,,,,200,
2,11i,https://www.gsmarena.com/xiaomi_11i-11185.php,20:9,107.41,1080x2400,"6.67""",,,,,,,200,
3,11i HyperCharge 5G,https://www.gsmarena.com/xiaomi_11i_hypercharge_5g-11186.php,20:9,107.41,1080x2400,"6.67""",,,,,,,200,
4,11T,https://www.gsmarena.com/xiaomi_11t-11099.php,20:9,107.41,1080x2400,"6.67""",,,,,,,200,
5,11T Pro,https://www.gsmarena.com/xiaomi_11t_pro-11100.php,20:9,107.41,1080x2400,"6.67""",,,,,,,200,
6,12,https://www.gsmarena.com/xiaomi_12-11285.php,20:9,95.22,1080x2400,"6.28""",,,,,,,200,
7,12 Lite,https://www.gsmarena.com/xiaomi_12_lite-11472.php,20:9,103.58,1080x2400,"6.55""",,,,,,,200,
8,12 Lite NE,https://www.gsmarena.com/xiaomi_12_lite_ne-11947.php,20:9,103.58,1080x2400,"6.55""",,,,,,,200,
9,12 Pro,https://www.gsmarena.com/xiaomi_12_pro-11287.php,20:9,109.35,1440x3200,"6.73""",,,,,,,200,
10,12 Pro (Dimensity),https://www.gsmarena.com/xiaomi_12_pro_(dimensity)-11652.php,20:9,109.35,1440x3200,"6.73""",,,,,,,200,
11,12S,https://www.gsmarena.com/xiaomi_12s-11645.php,20:9,95.22,1080x2400,"6.28""",,,,,,,200,
12,12S Pro,https://www.gsmarena.com/xiaomi_12s_pro-11651.php,20:9,109.35,1440x3200,"6.73""",,,,,,,200,
13,12S Ultra,https://www.gsmarena.com/xiaomi_12s_ultra-11614.php,20:9,109.35,1440x3200,"6.73""",,,,,,,200,
14,12T,https://www.gsmarena.com/xiaomi_12t-11888.php,20:9,107.41,1220x2712,"6.67""",,,,,,,200,
15,12T Pro,https://www.gsmarena.com/xiaomi_12t_pro-11887.php,20:9,107.41,1220x2712,"6.67""",,,,,,,200,
16,12X,https://www.gsmarena.com/xiaomi_12x-11292.php,20:9,95.22,1080x2400,"6.28""",,,,,,,200,
17,13,https://www.gsmarena.com/xiaomi_13-12013.php,20:9,97.66,1080x2400,"6.36""",,,,,,,200,
18,13 Lite,https://www.gsmarena.com/xiaomi_13_lite-12072.php,20:9,103.58,1080x2400,"6.55""",,,,,,,200,
19,13 Pro,https://www.gsmarena.com/xiaomi_13_pro-11962.php,20:9,109.35,1440x3200,"6.73""",,,,,,,200,
20,13 Ultra,https://www.gsmarena.com/xiaomi_13_ultra-12236.php,20:9,109.35,1440x3200,"6.73""",,,,,,,200,
21,13T,https://www.gsmarena.com/xiaomi_13t-12389.php,20:9,107.41,1220x2712,"6.67""",,,,,,,200,
22,13T Pro,https://www.gsmarena.com/xiaomi_13t_pro-12388.php,20:9,107.41,1220x2712,"6.67""",,,,,,,200,
23,14,https://www.gsmarena.com/xiaomi_14-12626.php,20:9,97.66,1200x2670,"6.36""",,,,,,,200,
24,14 Civi,https://www.gsmarena.com/xiaomi_14_civi-13056.php,20:9,103.58,1236x2750,"6.55""",,,,,,,200,
25,14 Pro,https://www.gsmarena.com/xiaomi_14_pro-12643.php,20:9,109.35,1440x3200,"6.73""",,,,,,,200,
26,14 Ultra,https://www.gsmarena.com/xiaomi_14_ultra-12827.php,20:9,109.35,1440x3200,"6.73""",,,,,,,200,
27,14T,https://www.gsmarena.com/xiaomi_14t-13329.php,20:9,107.41,1220x2712,"6.67""",,,,,,,200,
28,14T Pro,https://www.gsmarena.com/xiaomi_14t_pro-13328.php,20:9,107.41,1220x2712,"6.67""",,,,,,,200,
29,15,https://www.gsmarena.com/xiaomi_15-13472.php,20:9,97.66,1200x2670,"6.36""",,,,,,,200,
30,15 Pro,https://www.gsmarena.com/xiaomi_15_pro-13473.php,20:9,109.35,1440x3200,"6.73""",,,,,,,200,
31,15 Ultra,https://www.gsmarena.com/xiaomi_15_ultra-13657.php,20:9,109.35,1440x3200,"6.73""",,,,,,,200,
32,15S Pro,https://www.gsmarena.com/xiaomi_15s_pro_5g-13895.php,20:9,109.35,1440x3200,"6.73""",,,,,,,200,
33,15T,https://www.gsmarena.com/xiaomi_15t_5g-14177.php,19.5:9,114.51,1280x2772,"6.83""",,,,,,,200,
34,15T Pro,https://www.gsmarena.com/xiaomi_15t_pro_5g-14178.php,19.5:9,114.51,1280x2772,"6.83""",,,,,,,200,
35,17,https://www.gsmarena.com/xiaomi_17_5g-14134.php,19.5:9,97.43,1220x2656,"6.3""",,,,,,,200,
36,17 Pro,https://www.gsmarena.com/xiaomi_17_pro_5g-14182.php,19.5:9,97.43,1220x2656,"6.3""",,,,,,,200,
37,17 Pro Max,https://www.gsmarena.com/xiaomi_17_pro_max_5g-14181.php,19.5:9,116.87,1200x2608,"6.9""",,,,,,,200,
38,Black Shark,https://www.gsmarena.com/xiaomi_black_shark-9164.php,18:9,92.59,1080x2160,"5.99""",,,,,,,200,
39,Black Shark 2,https://www.gsmarena.com/xiaomi_black_shark_2-9639.php,19.5:9,100.23,1080x2340,"6.39""",,,,,,,200,
40,Black Shark 2 Pro,https://www.gsmarena.com/xiaomi_black_shark_2_pro-9779.php,19.5:9,100.23,1080x2340,"6.39""",,,,,,,200,
41,Black Shark 3,https://www.gsmarena.com/xiaomi_black_shark_3-10110.php,20:9,107.41,1080x2400,"6.67""",,,,,,,200,
42,Black Shark 3 Pro,https://www.gsmarena.com/xiaomi_black_shark_3_pro-10109.php,19.5:9,123.74,1440x3120,"7.1""",,,,,,,200,
43,Black Shark 3S,https://www.gsmarena.com/xiaomi_black_shark_3s-10350.php,20:9,107.41,1080x2400,"6.67""",,,,,,,200,
44,Black Shark 4,https://www.gsmarena.com/xiaomi_black_shark_4-10714.php,20:9,107.41,1080x2400,"6.67""",,,,,,,200,
45,Black Shark 4 Pro,https://www.gsmarena.com/xiaomi_black_shark_4_pro-10805.php,20:9,107.41,1080x2400,"6.67""",,,,,,,200,
46,Black Shark 4S,https://www.gsmarena.com/xiaomi_black_shark_4s-11153.php,20:9,107.41,1080x2400,"6.67""",,,,,,,200,
47,Black Shark 4S Pro,https://www.gsmarena.com/xiaomi_black_shark_4s_pro-11152.php,20:9,107.41,1080x2400,"6.67""",,,,,,,200,
48,Black Shark 5,https://www.gsmarena.com/xiaomi_black_shark_5-11454.php,20:9,107.41,1080x2400,"6.67""",,,,,,,200,
49,Black Shark 5 Pro,https://www.gsmarena.com/xiaomi_black_shark_5_pro-11453.php,20:9,107.41,1080x2400,"6.67""",,,,,,,200,
50,Black Shark 5 RS,https://www.gsmarena.com/xiaomi_black_shark_5_rs-11455.php,20:9,107.41,1080x2400,"6.67""",,,,,,,200,
51,Black Shark GS3 Ultra,https://www.gsmarena.com/xiaomi_black_shark_gs3_ultra-14309.php,,,466x466,"1.43""",,,,,,,200,
52,Black Shark Helo,https://www.gsmarena.com/xiaomi_black_shark_helo-9382.php,18:9,93.21,1080x2160,"6.01""",,,,,,,200,
53,Civi,https://www.gsmarena.com/xiaomi_civi-11119.php,20:9,103.58,1080x2400,"6.55""",,,,,,,200,
54,Civi 1S,https://www.gsmarena.com/xiaomi_civi_1s-11487.php,20:9,103.58,1080x2400,"6.55""",,,,,,,200,
55,Civi 2,https://www.gsmarena.com/xiaomi_civi_2-11906.php,20:9,103.58,1080x2400,"6.55""",,,,,,,200,
56,Civi 3,https://www.gsmarena.com/xiaomi_civi_3-12134.php,20:9,103.58,1080x2400,"6.55""",,,,,,,200,
57,Civi 4 Pro,https://www.gsmarena.com/xiaomi_civi_4_pro-12888.php,20:9,103.58,1236x2750,"6.55""",,,,,,,200,
58,Civi 5 Pro,https://www.gsmarena.com/xiaomi_civi_5_pro_5g-13875.php,20:9,103.58,1236x2750,"6.55""",,,,,,,200,
59,Mi 10 5G,https://www.gsmarena.com/xiaomi_mi_10_5g-10082.php,19.5:9,109.21,1080x2340,"6.67""",,,,,,,200,
60,Mi 10 Lite 5G,https://www.gsmarena.com/xiaomi_mi_10_lite_5g-10159.php,20:9,104.21,1080x2400,"6.57""",,,,,,,200,
61,Mi 10 Lite Zoom,https://www.gsmarena.com/xiaomi_mi_10_lite_zoom-10210.php,20:9,104.21,1080x2400,"6.57""",,,,,,,200,
62,Mi 10 Pro 5G,https://www.gsmarena.com/xiaomi_mi_10_pro_5g-10055.php,19.5:9,109.21,1080x2340,"6.67""",,,,,,,200,
63,Mi 10 Ultra,https://www.gsmarena.com/xiaomi_mi_10_ultra-10361.php,19.5:9,109.21,1080x2340,"6.67""",,,,,,,200,
64,Mi 10 Youth 5G,https://www.gsmarena.com/xiaomi_mi_10_youth_5g-10207.php,20:9,104.21,1080x2400,"6.57""",,,,,,,200,
65,Mi 10i 5G,https://www.gsmarena.com/xiaomi_mi_10i_5g-10615.php,20:9,107.41,1080x2400,"6.67""",,,,,,,200,
66,Mi 10S,https://www.gsmarena.com/xiaomi_mi_10s-10780.php,19.5:9,109.21,1080x2340,"6.67""",,,,,,,200,
67,Mi 10T 5G,https://www.gsmarena.com/xiaomi_mi_10t_5g-10473.php,20:9,107.41,1080x2400,"6.67""",,,,,,,200,
68,Mi 10T Lite 5G,https://www.gsmarena.com/xiaomi_mi_10t_lite_5g-10480.php,20:9,107.41,1080x2400,"6.67""",,,,,,,200,
69,Mi 10T Pro 5G,https://www.gsmarena.com/xiaomi_mi_10t_pro_5g-10437.php,20:9,107.41,1080x2400,"6.67""",,,,,,,200,
70,Mi 11,https://www.gsmarena.com/xiaomi_mi_11-10656.php,20:9,111.97,1440x3200,"6.81""",,,,,,,200,
71,Mi 11 Lite,https://www.gsmarena.com/xiaomi_mi_11_lite-10665.php,20:9,103.58,1080x2400,"6.55""",,,,,,,200,
72,Mi 11 Lite 5G,https://www.gsmarena.com/xiaomi_mi_11_lite_5g-10815.php,20:9,103.58,1080x2400,"6.55""",,,,,,,200,
73,Mi 11 Pro,https://www.gsmarena.com/xiaomi_mi_11_pro-10816.php,20:9,111.97,1440x3200,"6.81""",,,,,,,200,
74,Mi 11 Ultra,https://www.gsmarena.com/xiaomi_mi_11_ultra-10737.php,20:9,111.97,1440x3200,"6.81""",,,,,,,200,
75,Mi 11i,https://www.gsmarena.com/xiaomi_mi_11i-10777.php,20:9,107.41,1080x2400,"6.67""",,,,,,,200,
76,Mi 11X,https://www.gsmarena.com/xiaomi_mi_11x-10775.php,20:9,107.41,1080x2400,"6.67""",,,,,,,200,
77,Mi 11X Pro,https://www.gsmarena.com/xiaomi_mi_11x_pro-10776.php,20:9,107.41,1080x2400,"6.67""",,,,,,,200,
78,Mi 1S,https://www.gsmarena.com/xiaomi_mi_1s-4929.php,16:9,44.11,480x854,"4.0""",,,,,,,200,
79,Mi 2,https://www.gsmarena.com/xiaomi_mi_2-4928.php,16:9,50.97,720x1280,"4.3""",,,,,,,200,
80,Mi 2A,https://www.gsmarena.com/xiaomi_mi_2a-5646.php,16:9,55.82,720x1280,"4.5""",,,,,,,200,
81,Mi 2S,https://www.gsmarena.com/xiaomi_mi_2s-5397.php,16:9,50.97,720x1280,"4.3""",,,,,,,200,
82,Mi 3,https://www.gsmarena.com/xiaomi_mi_3-5678.php,16:9,68.92,1080x1920,"5.0""",,,,,,,200,
83,Mi 4,https://www.gsmarena.com/xiaomi_mi_4-6518.php,16:9,68.92,1080x1920,"5.0""",,,,,,,200,
84,Mi 4 LTE,https://www.gsmarena.com/xiaomi_mi_4_lte-6866.php,16:9,68.92,1080x1920,"5.0""",,,,,,,200,
85,Mi 4c,https://www.gsmarena.com/xiaomi_mi_4c-7512.php,16:9,68.92,1080x1920,"5.0""",,,,,,,200,
86,Mi 4i,https://www.gsmarena.com/xiaomi_mi_4i-7211.php,16:9,68.92,1080x1920,"5.0""",,,,,,,200,
87,Mi 4s,https://www.gsmarena.com/xiaomi_mi_4s-7962.php,16:9,68.92,1080x1920,"5.0""",,,,,,,200,
88,Mi 5,https://www.gsmarena.com/xiaomi_mi_5-6948.php,16:9,73.12,1080x1920,"5.15""",,,,,,,200,
89,Mi 5c,https://www.gsmarena.com/xiaomi_mi_5c-8439.php,16:9,73.12,1080x1920,"5.15""",,,,,,,200,
90,Mi 5s,https://www.gsmarena.com/xiaomi_mi_5s-7260.php,16:9,73.12,1080x1920,"5.15""",,,,,,,200,
91,Mi 5s Plus,https://www.gsmarena.com/xiaomi_mi_5s_plus-8350.php,16:9,89.57,1080x1920,"5.7""",,,,,,,200,
92,Mi 6,https://www.gsmarena.com/xiaomi_mi_6-8507.php,16:9,73.12,1080x1920,"5.15""",,,,,,,200,
93,Mi 6 Plus,https://www.gsmarena.com/xiaomi_mi_6_plus-8629.php,16:9,89.57,1080x1920,"5.7""",,,,,,,200,
94,Mi 6c,https://www.gsmarena.com/xiaomi_mi_6c-8798.php,16:9,73.12,1080x1920,"5.15""",,,,,,,200,
95,Mi 8,https://www.gsmarena.com/xiaomi_mi_8-9065.php,,,1080x2248,"6.21""",,,,,,,200,
96,Mi 8 Explorer,https://www.gsmarena.com/xiaomi_mi_8_explorer-9218.php,,,1080x2248,"6.21""",,,,,,,200,
97,Mi 8 Lite,https://www.gsmarena.com/xiaomi_mi_8_lite-9329.php,19:9,97.81,1080x2280,"6.26""",,,,,,,200,
98,Mi 8 Pro,https://www.gsmarena.com/xiaomi_mi_8_pro-9336.php,,,1080x2248,"6.21""",,,,,,,200,
99,Mi 8 SE,https://www.gsmarena.com/xiaomi_mi_8_se-9219.php,18.7:9,87.16,1080x2244,"5.88""",,,,,,,200,
100,Mi 9,https://www.gsmarena.com/xiaomi_mi_9-9507.php,19.5:9,100.23,1080x2340,"6.39""",,,,,,,200,
101,Mi 9 Explorer,https://www.gsmarena.com/xiaomi_mi_9_explorer-9584.php,19.5:9,100.23,1080x2340,"6.39""",,,,,,,200,
102,Mi 9 Lite,https://www.gsmarena.com/xiaomi_mi_9_lite-9862.php,19.5:9,100.23,1080x2340,"6.39""",,,,,,,200,
103,Mi 9 Pro,https://www.gsmarena.com/xiaomi_mi_9_pro-9891.php,19.5:9,100.23,1080x2340,"6.39""",,,,,,,200,
104,Mi 9 Pro 5G,https://www.gsmarena.com/xiaomi_mi_9_pro_5g-9892.php,19.5:9,100.23,1080x2340,"6.39""",,,,,,,200,
105,Mi 9 SE,https://www.gsmarena.com/xiaomi_mi_9_se-9583.php,19.5:9,87.49,1080x2340,"5.97""",,,,,,,200,
106,Mi 9T,https://www.gsmarena.com/xiaomi_mi_9t-9738.php,19.5:9,100.23,1080x2340,"6.39""",,,,,,,200,
107,Mi 9T Pro,https://www.gsmarena.com/xiaomi_mi_9t_pro-9791.php,19.5:9,100.23,1080x2340,"6.39""",,,,,,,200,
108,Mi 9X,https://www.gsmarena.com/xiaomi_mi_9x-9650.php,19.5:9,100.23,1080x2340,"6.39""",,,,,,,200,
109,Mi A1 (Mi 5X),https://www.gsmarena.com/xiaomi_mi_a1_(mi_5x)-8776.php,16:9,83.39,1080x1920,"5.5""",,,,,,,200,
110,Mi A2 (Mi 6X),https://www.gsmarena.com/xiaomi_mi_a2_(mi_6x)-9140.php,18:9,92.59,1080x2160,"5.99""",,,,,,,200,
111,Mi A2 Lite (Redmi 6 Pro),https://www.gsmarena.com/xiaomi_mi_a2_lite_(redmi_6_pro)-9247.php,19:9,85.13,1080x2280,"5.84""",,,,,,,200,
112,Mi A3,https://www.gsmarena.com/xiaomi_mi_a3-9769.php,19.5:9,91.04,720x1560,"6.09""",,,,,,,200,
113,Mi CC9,https://www.gsmarena.com/xiaomi_mi_cc9-9749.php,19.5:9,100.23,1080x2340,"6.39""",,,,,,,200,
114,Mi CC9 Pro,https://www.gsmarena.com/xiaomi_mi_cc9_pro-9935.php,19.5:9,102.76,1080x2340,"6.47""",,,,,,,200,
115,Mi CC9e,https://www.gsmarena.com/xiaomi_mi_cc9e-9759.php,19.5:9,88.67,720x1560,"6.01""",,,,,,,200,
116,Mi Max,https://www.gsmarena.com/xiaomi_mi_max-8057.php,16:9,114.33,1080x1920,"6.44""",,,,,,,200,
117,Mi Max 2,https://www.gsmarena.com/xiaomi_mi_max_2-8582.php,16:9,114.33,1080x1920,"6.44""",,,,,,,200,
118,Mi Max 3,https://www.gsmarena.com/xiaomi_mi_max_3-8963.php,18:9,122.86,1080x2160,"6.9""",,,,,,,200,
119,Mi Max 4,https://www.gsmarena.com/xiaomi_mi_max_4-9551.php,,,1080x2310,"7.2""",,,,,,,200,
120,Mi Max 4 Pro,https://www.gsmarena.com/xiaomi_mi_max_4_pro-9552.php,,,1080x2310,"7.2""",,,,,,,200,
121,Mi Mix,https://www.gsmarena.com/xiaomi_mi_mix-8400.php,17:9,109.27,1080x2040,"6.4""",,,,,,,200,
122,Mi Mix 2,https://www.gsmarena.com/xiaomi_mi_mix_2-8529.php,18:9,92.59,1080x2160,"5.99""",,,,,,,200,
123,Mi Mix 2S,https://www.gsmarena.com/xiaomi_mi_mix_2s-9067.php,18:9,92.59,1080x2160,"5.99""",,,,,,,200,
124,Mi Mix 3,https://www.gsmarena.com/xiaomi_mi_mix_3-9378.php,19.5:9,100.23,1080x2340,"6.39""",,,,,,,200,
125,Mi Mix 3 5G,https://www.gsmarena.com/xiaomi_mi_mix_3_5g-9602.php,19.5:9,100.23,1080x2340,"6.39""",,,,,,,200,
126,Mi Mix Alpha,https://www.gsmarena.com/xiaomi_mi_mix_alpha-9893.php,,,2088x2250,"7.92""",,,,,,,200,
127,Mi Mix Fold,https://www.gsmarena.com/xiaomi_mi_mix_fold-10817.php,4:3,198.69,1860x2480,"8.01""",,,,,,,200,
128,Mi Note,https://www.gsmarena.com/xiaomi_mi_note-6944.php,16:9,89.57,1080x1920,"5.7""",,,,,,,200,
129,Mi Note 10,https://www.gsmarena.com/xiaomi_mi_note_10-9936.php,19.5:9,102.76,1080x2340,"6.47""",,,,,,,200,
130,Mi Note 10 Lite,https://www.gsmarena.com/xiaomi_mi_note_10_lite-10183.php,19.5:9,102.76,1080x2340,"6.47""",,,,,,,200,
131,Mi Note 10 Pro,https://www.gsmarena.com/xiaomi_mi_note_10_pro-9945.php,19.5:9,102.76,1080x2340,"6.47""",,,,,,,200,
132,Mi Note 2,https://www.gsmarena.com/xiaomi_mi_note_2-8014.php,16:9,89.57,1080x1920,"5.7""",,,,,,,200,
133,Mi Note 3,https://www.gsmarena.com/xiaomi_mi_note_3-8707.php,16:9,83.39,1080x1920,"5.5""",,,,,,,200,
134,Mi Note Plus,https://www.gsmarena.com/xiaomi_mi_note_plus-6960.php,16:9,89.57,1440x2560,"5.7""",,,,,,,200,
135,Mi Note Pro,https://www.gsmarena.com/xiaomi_mi_note_pro-6952.php,16:9,89.57,1440x2560,"5.7""",,,,,,,200,
136,Mi Play,https://www.gsmarena.com/xiaomi_mi_play-9499.php,19:9,85.13,1080x2280,"5.84""",,,,,,,200,
137,Mix 4,https://www.gsmarena.com/xiaomi_mix_4-11040.php,20:9,107.41,1080x2400,"6.67""",,,,,,,200,
138,Mix Flip,https://www.gsmarena.com/xiaomi_mix_flip-13221.php,21:20,151.62,1224x2912,"6.86""",,,,,,,200,
139,Mix Flip 2,https://www.gsmarena.com/xiaomi_mix_flip_2_5g-13980.php,,,1224x2912,"6.86""",,,,,,,200,
140,Mix Fold 2,https://www.gsmarena.com/xiaomi_mix_fold_2-11758.php,21:9,150.25,1914x2160,"8.02""",,,,,,,200,
141,Mix Fold 3,https://www.gsmarena.com/xiaomi_mix_fold_3-12468.php,21:9,150.62,1916x2160,"8.03""",,,,,,,200,
142,Mix Fold 4,https://www.gsmarena.com/xiaomi_mix_fold_4-13222.php,21:9,148.75,2224x2488,"7.98""",,,,,,,200,
143,Poco C3,https://www.gsmarena.com/xiaomi_poco_c3-10482.php,20:9,99.82,720x1600,"6.43""",,,,,,,200,
144,Poco C31,https://www.gsmarena.com/xiaomi_poco_c31-11134.php,20:9,102.95,720x1600,"6.53""",,,,,,,200,
145,Poco C40,https://www.gsmarena.com/xiaomi_poco_c40-11468.php,,,720x1650,"6.71""",,,,,,,200,
146,Poco C50,https://www.gsmarena.com/xiaomi_poco_c50-12053.php,20:9,102.63,720x1600,"6.52""",,,,,,,200,
147,Poco C51,https://www.gsmarena.com/xiaomi_poco_c51-12215.php,20:9,102.63,720x1600,"6.52""",,,,,,,200,
148,Poco C55,https://www.gsmarena.com/xiaomi_poco_c55-12126.php,,,720x1650,"6.71""",,,,,,,200,
